text,label,label_name
"Value added to registry key has Base64-like pattern 10 Medium Value added to registry key has Base64-like pattern 92041 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""C:\\WINDOWS\\system32\\reg.exe\"" add HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Services\\LanmanServer\\Parameters /v MaxMpxCt /d 65535 /t REG_DWORD /f \""powershell.exe\"" &amp; {cmd.exe /c \\\""\""wmic \tcsproduct \tget UUID\\\""\""  cmd.exe /c \\\""\""fsutil behavior \tset SymlinkEvaluation R2L:1\\\""\""  cmd.exe /c \\\""\""fsutil behavior set \tSymlinkEvaluation R2R:1\\\""\"" reg    add    HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Services\\LanmanServer\\Parameters    /v MaxMpxCt /d 65535 /t REG_DWORD /f       copy \\\""\""C:\\AtomicRedTeam\\atomics\\..\\ExternalPayloads\\PsExec.exe\\\""\"" $env:temp cmd.exe /c \\\""\""$env:temp\\psexec.exe  -accepteula  \\\\$ENV:COMPUTERNAME cmd.exe  /c echo \\\""\""--access-token\\\""\""\\\""\""} C:\\Windows\\System32\\reg.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1112,technique_name=Modify Registry
UtcTime: 2025-07-04 20:40:46.584
ProcessGuid: {ff3427f9-3c4e-6868-db03-000000001400}
ProcessId: 3396
Image: C:\Windows\System32\reg.exe
FileVersion: 10.0.26100.1882 (WinBuild.160101.0800)
Description: Registry Console Tool
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: reg.exe
CommandLine: ""C:\WINDOWS\system32\reg.exe"" add HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters /v MaxMpxCt /d 65535 /t REG_DWORD /f
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=0B0C075EAEA780D3A1649169D3B7D9AB698AEA03,MD5=47FC2471604EB7D760938BF31456B12D,SHA256=321590E79C53AA24B197F08A21A0329E5AB9F212B2BD748AF09A7BE6F838F585,IMPHASH=3B322244D4C64F3C932F94E6E3457771
ParentProcessGuid: {ff3427f9-3c4d-6868-d403-000000001400}
ParentProcessId: 7260
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""powershell.exe"" & {cmd.exe /c \""""wmic 	csproduct 	get UUID\"""" 
cmd.exe /c \""""fsutil behavior 	set SymlinkEvaluation R2L:1\"""" 
cmd.exe /c \""""fsutil behavior set 	SymlinkEvaluation R2R:1\""""
reg    add    HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters    /v MaxMpxCt /d 65535 /t REG_DWORD /f      
copy \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\PsExec.exe\"""" $env:temp
cmd.exe /c \""""$env:temp\psexec.exe  -accepteula  \\$ENV:COMPUTERNAME cmd.exe  /c echo \""""--access-token\""""\""""}
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Process loaded taskschd.dll module. May be used to create delayed malware execution 4 Low Process loaded taskschd.dll module. May be used to create delayed malware execution 92154 sysmon sysmon_eid7_detections windows windows_eventchannel Win11Client C:\\Windows\\System32\\sppsvc.exe NT AUTHORITY\\NETWORK SERVICE ""Image loaded:
RuleName: technique_id=T1053,technique_name=Scheduled Task
UtcTime: 2025-07-03 11:01:48.302
ProcessGuid: {ff3427f9-62fb-6866-cd02-000000001200}
ProcessId: 6964
Image: C:\Windows\System32\sppsvc.exe
ImageLoaded: C:\Windows\System32\taskschd.dll
FileVersion: 10.0.26100.3323 (WinBuild.160101.0800)
Description: Task Scheduler COM API
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskschd.dll
Hashes: SHA1=A4B08104B05CBD92D218FF4B9D920631A309405A,MD5=FBBE5FDD089674EECBCE5F95C2D8CB31,SHA256=472971A0163D10867DE865FC0B39282753A760FB78218BE3345EDA253A7302DD,IMPHASH=E61FD409CB21E6A6EBA2AFE59848CFC8
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\NETWORK SERVICE"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\tmca\\ImagePath binary is: %%systemroot%%\\VInRVbCa.exe 3 Low Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\tmca\\ImagePath binary is: %%systemroot%%\\VInRVbCa.exe 92307 sysmon sysmon_eid13_detections windows windows_eventchannel WinSrv2019 C:\\Windows\\system32\\services.exe NT AUTHORITY\\SYSTEM ""Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-07-08 19:58:50.328
ProcessGuid: {6a97c67b-772a-686d-0b00-000000000e00}
ProcessId: 596
Image: C:\Windows\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\tmca\ImagePath
Details: %%systemroot%%\VInRVbCa.exe
User: NT AUTHORITY\SYSTEM"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Suspicious Windows cmd shell execution 3 Low Suspicious Windows cmd shell execution 92032 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client C:\\AtomicRedTeam\\atomics\\..\\ExternalPayloads\\pscp.exe  -P 22 -pw atomic C:\\Temp\\T1105_scp.zip atomic@127.0.0.1:T1105_scp.zip \""cmd.exe\"" /c fsutil file createnew C:\\Temp\\T1105_scp.zip 1048576 &amp; echo y | C:\\AtomicRedTeam\\atomics\\..\\ExternalPayloads\\pscp.exe -P 22 -pw atomic C:\\Temp\\T1105_scp.zip atomic@127.0.0.1:T1105_scp.zip C:\\AtomicRedTeam\\ExternalPayloads\\pscp.exe C:\\Windows\\System32\\cmd.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-04 21:51:14.480
ProcessGuid: {ff3427f9-4cd2-6868-5406-000000001400}
ProcessId: 4912
Image: C:\AtomicRedTeam\ExternalPayloads\pscp.exe
FileVersion: Release 0.83
Description: Command-line SCP/SFTP client
Product: PuTTY suite
Company: Simon Tatham
OriginalFileName: PSCP
CommandLine: C:\AtomicRedTeam\atomics\..\ExternalPayloads\pscp.exe  -P 22 -pw atomic C:\Temp\T1105_scp.zip atomic@127.0.0.1:T1105_scp.zip
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=5BBAE525DA8F721E0BB525226D5463D594CC6187,MD5=B76478C1A7CFD6E8DD82B4BEC2C9B668,SHA256=5AA48B142333BC7D097AED9A75284BD66B325C26558C8B9B6F37C276F3A5173A,IMPHASH=2247B91E1D45B84EB01026F0A6E3319D
ParentProcessGuid: {ff3427f9-4cd1-6868-5006-000000001400}
ParentProcessId: 3404
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""cmd.exe"" /c fsutil file createnew C:\Temp\T1105_scp.zip 1048576 & echo y | C:\AtomicRedTeam\atomics\..\ExternalPayloads\pscp.exe -P 22 -pw atomic C:\Temp\T1105_scp.zip atomic@127.0.0.1:T1105_scp.zip
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Possible DLL search order hijack by C:\\Windows\\SoftwareDistribution\\Download\\d334d481a47cb98edae87007427d1718\\Metadata\\WinREAgent.dll created in Windows root folder 6 Low Possible DLL search order hijack by C:\\Windows\\SoftwareDistribution\\Download\\d334d481a47cb98edae87007427d1718\\Metadata\\WinREAgent.dll created in Windows root folder 92219 sysmon sysmon_eid11_detections windows windows_eventchannel Win11Client C:\\WINDOWS\\System32\\svchost.exe C:\\Windows\\SoftwareDistribution\\Download\\d334d481a47cb98edae87007427d1718\\Metadata\\WinREAgent.dll NT AUTHORITY\\SYSTEM ""File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2025-07-06 13:36:11.518
ProcessGuid: {ff3427f9-51d7-686a-1400-000000001600}
ProcessId: 1184
Image: C:\WINDOWS\System32\svchost.exe
TargetFilename: C:\Windows\SoftwareDistribution\Download\d334d481a47cb98edae87007427d1718\Metadata\WinREAgent.dll
CreationUtcTime: 2025-06-10 18:03:18.000
User: NT AUTHORITY\SYSTEM"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Windows command prompt started by an abnormal process 4 Low Windows command prompt started by an abnormal process 92052 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""cmd.exe\"" /c cscript \""C:\\AtomicRedTeam\\atomics\\T1059.007\\src\\sys_info.js\"" &gt; %%tmp%%\\T1059.007.out.txt \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\cmd.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-05 13:01:18.692
ProcessGuid: {ff3427f9-221e-6869-8301-000000001500}
ProcessId: 8424
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""cmd.exe"" /c cscript ""C:\AtomicRedTeam\atomics\T1059.007\src\sys_info.js"" > %%tmp%%\T1059.007.out.txt
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-2071-6869-6f2f-080000000000}
LogonId: 0x82F6F
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=09C438B2B740E73B9BCBA70AF4B8CC10A31B4EEE,MD5=59A3F41DD84517FCF809BD65FFF5E721,SHA256=AE4943E5F3F763688E10601F090B4CAE3CE19F0B427007884B40D27D7FB9274D,IMPHASH=ED799256EDA047E9421AD70A5FE3ACD6
ParentProcessGuid: {ff3427f9-20c8-6869-f800-000000001500}
ParentProcessId: 2440
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Powershell.exe spawned a powershell process which executed a base64 encoded command 12 High Powershell.exe spawned a powershell process which executed a base64 encoded command 92057 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""powershell.exe\"" &amp; {$malcmdlets = \\\""\""Add-Persistence\\\""\"", \\\""\""Find-AVSignature\\\""\"", \\\""\""Get-GPPAutologon\\\""\"", \\\""\""Get-GPPPassword\\\""\"", \\\""\""Get-HttpStatus\\\""\"", \\\""\""Get-Keystrokes\\\""\"", \\\""\""Get-SecurityPackages\\\""\"", \\\""\""Get-TimedScreenshot\\\""\"", \\\""\""Get-VaultCredential\\\""\"", \\\""\""Get-VolumeShadowCopy\\\""\"", \\\""\""Install-SSP\\\""\"", \\\""\""Invoke-CredentialInjection\\\""\"", \\\""\""Invoke-DllInjection\\\""\"", \\\""\""Invoke-Mimikatz\\\""\"", \\\""\""Invoke-NinjaCopy\\\""\"", \\\""\""Invoke-Portscan\\\""\"", \\\""\""Invoke-ReflectivePEInjection\\\""\"", \\\""\""Invoke-ReverseDnsLookup\\\""\"", \\\""\""Invoke-Shellcode\\\""\"", \\\""\""Invoke-TokenManipulation\\\""\"", \\\""\""Invoke-WmiCommand\\\""\"", \\\""\""Mount-VolumeShadowCopy\\\""\"", \\\""\""New-ElevatedPersistenceOption\\\""\"", \\\""\""New-UserPersistenceOption\\\""\"", \\\""\""New-VolumeShadowCopy\\\""\"", \\\""\""Out-CompressedDll\\\""\"", \\\""\""Out-EncodedCommand\\\""\"", \\\""\""Out-EncryptedScript\\\""\"", \\\""\""Out-Minidump\\\""\"", \\\""\""PowerUp\\\""\"", \\\""\""PowerView\\\""\"", \\\""\""Remove-Comments\\\""\"", \\\""\""Remove-VolumeShadowCopy\\\""\"", \\\""\""Set-CriticalProcess\\\""\"", \\\""\""Set-MasterBootRecord\\\""\""  foreach ($cmdlets in $malcmdlets) {     \\\""\""function $cmdlets { Write-Host Pretending to invoke $cmdlets }\\\""\""} foreach ($cmdlets in $malcmdlets) {     $cmdlets}} \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1086,technique_name=PowerShell
UtcTime: 2025-07-04 20:24:43.163
ProcessGuid: {ff3427f9-388b-6868-1a03-000000001400}
ProcessId: 2424
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.26100.3323 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""powershell.exe"" & {$malcmdlets = \""""Add-Persistence\"""", \""""Find-AVSignature\"""", \""""Get-GPPAutologon\"""", \""""Get-GPPPassword\"""", \""""Get-HttpStatus\"""", \""""Get-Keystrokes\"""", \""""Get-SecurityPackages\"""", \""""Get-TimedScreenshot\"""", \""""Get-VaultCredential\"""", \""""Get-VolumeShadowCopy\"""", \""""Install-SSP\"""", \""""Invoke-CredentialInjection\"""", \""""Invoke-DllInjection\"""", \""""Invoke-Mimikatz\"""", \""""Invoke-NinjaCopy\"""", \""""Invoke-Portscan\"""", \""""Invoke-ReflectivePEInjection\"""", \""""Invoke-ReverseDnsLookup\"""", \""""Invoke-Shellcode\"""", \""""Invoke-TokenManipulation\"""", \""""Invoke-WmiCommand\"""", \""""Mount-VolumeShadowCopy\"""", \""""New-ElevatedPersistenceOption\"""", \""""New-UserPersistenceOption\"""", \""""New-VolumeShadowCopy\"""", \""""Out-CompressedDll\"""", \""""Out-EncodedCommand\"""", \""""Out-EncryptedScript\"""", \""""Out-Minidump\"""", \""""PowerUp\"""", \""""PowerView\"""", \""""Remove-Comments\"""", \""""Remove-VolumeShadowCopy\"""", \""""Set-CriticalProcess\"""", \""""Set-MasterBootRecord\""""

foreach ($cmdlets in $malcmdlets) {
    \""""function $cmdlets { Write-Host Pretending to invoke $cmdlets }\""""}
foreach ($cmdlets in $malcmdlets) {
    $cmdlets}}
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=8B595BBBF8695CE90EEEA612B440ECC79ACC6C5D,MD5=BD542C1197F3B5217B5C5B5C4A25BD0C,SHA256=75F490D70F821AFBBBB28D8AE45FA712C0EF39F73832AF5FF0DF284BEB22A9FC,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77
ParentProcessGuid: {ff3427f9-2077-6868-5c01-000000001400}
ParentProcessId: 9196
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
syslog: User missed the password more than one time 10 Medium syslog: User missed the password more than one time 2502 syslog access_control authentication_failed sshd Suricata Jul 07 20:30:46 Suricata sshd[2310]: PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=10.0.2.8 journald,1,TP
"Windows command prompt started by an abnormal process 4 Low Windows command prompt started by an abnormal process 92052 sysmon sysmon_eid1_detections windows windows_eventchannel WinSrv2019 c:\\windows\\system32\\cmd.exe C:\\Windows\\system32\\conhost.exe --headless --width 80 --height 24 --signal 0x1f0 -- \""c:\\windows\\system32\\cmd.exe\"" C:\\Windows\\System32\\cmd.exe C:\\Windows\\System32\\conhost.exe SOCLAB\\vboxuser ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-04 09:36:23.983
ProcessGuid: {6a97c67b-a097-6867-2102-000000000a00}
ProcessId: 2156
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.17763.1697 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: c:\windows\system32\cmd.exe
CurrentDirectory: C:\Users\vboxuser\
User: SOCLAB\vboxuser
LogonGuid: {6a97c67b-a097-6867-151d-a10000000000}
LogonId: 0xA11D15
TerminalSessionId: 0
IntegrityLevel: High
Hashes: SHA1=DED8FD7F36417F66EB6ADA10E0C0D7C0022986E9,MD5=911D039E71583A07320B32BDE22F8E22,SHA256=BC866CFCDDA37E24DC2634DC282C7A0E6F55209DA17A8FA105B07414C0E7C527,IMPHASH=272245E2988E1E430500B852C4FB5E18
ParentProcessGuid: {6a97c67b-a097-6867-2002-000000000a00}
ParentProcessId: 272
ParentImage: C:\Windows\System32\conhost.exe
ParentCommandLine: C:\Windows\system32\conhost.exe --headless --width 80 --height 24 --signal 0x1f0 -- ""c:\windows\system32\cmd.exe""
ParentUser: SOCLAB\vboxuser"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\MicrosoftEdgeElevationService\\ImagePath binary is: \""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\138.0.3351.65\\elevation_service.exe\"" 3 Low Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\MicrosoftEdgeElevationService\\ImagePath binary is: \""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\138.0.3351.65\\elevation_service.exe\"" 92307 sysmon sysmon_eid13_detections windows windows_eventchannel Win11Client C:\\WINDOWS\\system32\\services.exe NT AUTHORITY\\SYSTEM ""Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-07-03 09:03:38.506
ProcessGuid: {ff3427f9-3a61-6866-0b00-000000001200}
ProcessId: 904
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\MicrosoftEdgeElevationService\ImagePath
Details: ""C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\elevation_service.exe""
User: NT AUTHORITY\SYSTEM"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"netcat listening for incoming connections. 7 Medium netcat listening for incoming connections. 100051 ossec process_monitor ossec Linux-Server ossec: output: 'process list':
    PID USER     COMMAND
      1 root     /sbin/init splash noprompt noshell automatic-ubiquity
      2 root     [kthreadd]
      3 root     [pool_workqueue_release]
      4 root     [kworker/R-rcu_g]
      5 root     [kworker/R-rcu_p]
      6 root     [kworker/R-slub_]
      7 root     [kworker/R-netns]
     10 root     [kworker/0:0H-events_highpri]
     11 root     [kworker/u8:0-ext4-rsv-conversion]
     12 root     [kworker/R-mm_pe]
     13 root     [rcu_tasks_kthread]
     14 root     [rcu_tasks_rude_kthread]
     15 root     [rcu_tasks_trace_kthread]
     16 root     [ksoftirqd/0]
     17 root     [rcu_preempt]
     18 root     [migration/0]
     19 root     [idle_inject/0]
     20 root     [cpuhp/0]
     21 root     [cpuhp/1]
     22 root     [idle_inject/1]
     23 root     [migration/1]
     24 root     [ksoftirqd/1]
     25 root     [kworker/1:0-cgroup_destroy]
     26 root     [kworker/1:0H-kblockd]
     27 root     [cpuhp/2]
     28 root     [idle_inject/2]
     29 root     [migration/2]
     30 root     [ksoftirqd/2]
     32 root     [kworker/2:0H-events_highpri]
     33 root     [cpuhp/3]
     34 root     [idle_inject/3]
     35 root     [migration/3]
     36 root     [ksoftirqd/3]
     37 root     [kworker/3:0-cgroup_destroy]
     38 root     [kworker/3:0H-kblockd]
     40 root     [kworker/u10:0-events_power_efficient]
     41 root     [kworker/u11:0-events_power_efficient]
     43 root     [kdevtmpfs]
     44 root     [kworker/R-inet_]
     45 root     [kauditd]
     46 root     [kworker/u9:1-flush-8:0]
     47 root     [khungtaskd]
     48 root     [oom_reaper]
     49 root     [kworker/u12:1-events_power_efficient]
     50 root     [kworker/R-write]
     51 root     [kcompactd0]
     52 root     [ksmd]
     54 root     [kworker/R-kinte]
     55 root     [kworker/R-kbloc]
     56 root     [kworker/R-blkcg]
     57 root     [irq/9-acpi]
     59 root     [kworker/R-tpm_d]
     60 root     [kworker/R-ata_s]
     61 root     [kworker/R-md]
     62 root     [kworker/R-md_bi]
     63 root     [kworker/R-edac-]
     64 root     [kworker/R-devfr]
     65 root     [watchdogd]
     66 root     [kworker/3:1H-kblockd]
     67 root     [kswapd0]
     68 root     [ecryptfs-kthread]
     69 root     [kworker/R-kthro]
     70 root     [kworker/R-acpi_]
     71 root     [kworker/u12:2-events_power_efficient]
     73 root     [kworker/2:1-cgroup_destroy]
     74 root     [scsi_eh_0]
     75 root     [kworker/R-scsi_]
     76 root     [scsi_eh_1]
     77 root     [kworker/R-scsi_]
     78 root     [kworker/u12:3-events_unbound]
     80 root     [kworker/R-mld]
     81 root     [kworker/R-ipv6_]
     88 root     [kworker/R-kstrp]
     90 root     [kworker/u13:0]
     91 root     [kworker/u14:0]
     92 root     [kworker/u15:0]
     93 root     [kworker/u16:0]
     94 root     [kworker/u17:0]
     98 root     [kworker/u10:1-flush-8:0]
    100 root     [kworker/R-crypt]
    102 root     [kworker/1:1H-kblockd]
    112 root     [kworker/R-charg]
    137 root     [kworker/0:1H-kblockd]
    151 root     [kworker/2:1H-kblockd]
    154 root     [scsi_eh_2]
    155 root     [kworker/R-scsi_]
    156 root     [kworker/u9:2-events_unbound]
    177 root     [kworker/u9:3-events_power_efficient]
    191 root     [kworker/u11:2-flush-8:0]
    209 root     [kworker/R-raid5]
    253 root     [jbd2/sda2-8]
    254 root     [kworker/R-ext4-]
    287 root     [kworker/2:2-events]
    320 root     /usr/lib/systemd/systemd-journald
    362 root     [kworker/R-kmpat]
    363 root     [kworker/R-kmpat]
    372 root     /sbin/multipathd -d -s
    375 root     [kworker/u10:2-events_power_efficient]
    379 root     [kworker/1:3-cgroup_destroy]
    380 root     /usr/lib/systemd/systemd-udevd
    386 root     [kworker/u8:1-ext4-rsv-conversion]
    438 root     [psimon]
    465 systemd+ /usr/lib/systemd/systemd-resolved
    478 systemd+ /usr/lib/systemd/systemd-timesyncd
    590 root     [kworker/0:3-events]
    652 message+ @dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
    671 polkitd  /usr/lib/polkit-1/polkitd --no-debug
    682 root     /usr/lib/systemd/systemd-logind
    684 root     /usr/libexec/udisks2/udisksd
    716 systemd+ /usr/lib/systemd/systemd-networkd
    719 syslog   /usr/sbin/rsyslogd -n -iNONE
    731 root     [irq/18-vmwgfx]
    732 root     [kworker/R-ttm]
    756 root     /usr/sbin/ModemManager
    822 root     [kworker/R-cfg80]
    844 root     /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
    935 mysql    /usr/sbin/mariadbd
   1017 root     /usr/sbin/cron -f -P
   1044 root     sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
   1053 root     /sbin/agetty -o -p -- \u --noclear - linux
   1055 root     /usr/sbin/apache2 -k start
   1080 www-data /usr/sbin/apache2 -k start
   1081 www-data /usr/sbin/apache2 -k start
   1082 www-data /usr/sbin/apache2 -k start
   1083 www-data /usr/sbin/apache2 -k start
   1084 www-data /usr/sbin/apache2 -k start
   2315 root     sshd: vboxuser [priv]
   2318 root     [psimon]
   2320 vboxuser /usr/lib/systemd/systemd --user
   2321 vboxuser (sd-pam)
   2410 vboxuser sshd: vboxuser@pts/0
   2411 vboxuser -bash
   2452 root     [kworker/u11:1-events_power_efficient]
   3323 root     [kworker/0:1-cgroup_destroy]
   3738 root     [kworker/3:1-mm_percpu_wq]
   5175 root     [kworker/u9:0-events_unbound]
   5181 root     sudo su
   5182 root     sudo su
   5183 root     su
   5184 root     bash
   5192 root     [kworker/u11:3-flush-8:0]
   5244 root     [kworker/1:1-cgwb_release]
   5247 root     [kworker/1:2-events]
   5345 root     /var/ossec/bin/wazuh-execd
   5356 wazuh    /var/ossec/bin/wazuh-agentd
   5370 root     /var/ossec/bin/wazuh-syscheckd
   5380 root     /var/ossec/bin/wazuh-logcollector
   5394 root     /var/ossec/bin/wazuh-modulesd
   6192 root     [kworker/0:0-cgroup_destroy]
   6413 root     nc -l 8000
   6630 root     sh -c -- ps -e -o pid,uname,command
   6631 root     ps -e -o pid,uname,command process list",1,TP
